<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.19	19:30:00	1.24417	1.24439	1.24415	1.24428	400	0	4
2023.04.19	19:35:00	1.24428	1.24490	1.24428	1.24480	220	0	2
2023.04.19	19:40:00	1.24480	1.24497	1.24466	1.24488	308	0	4
2023.04.19	19:45:00	1.24488	1.24524	1.24479	1.24494	282	0	3
2023.04.19	19:50:00	1.24494	1.24516	1.24488	1.24498	329	0	4
2023.04.19	19:55:00	1.24499	1.24522	1.24483	1.24521	307	0	4
2023.04.19	20:00:00	1.24522	1.24544	1.24505	1.24505	373	0	4
2023.04.19	20:05:00	1.24502	1.24532	1.24487	1.24488	277	0	3
2023.04.19	20:10:00	1.24488	1.24498	1.24474	1.24479	214	0	3
2023.04.19	20:15:00	1.24477	1.24477	1.24452	1.24458	287	0	4
2023.04.19	20:20:00	1.24458	1.24466	1.24450	1.24456	229	0	5
2023.04.19	20:25:00	1.24456	1.24462	1.24424	1.24443	213	0	4
2023.04.19	20:30:00	1.24443	1.24480	1.24443	1.24454	224	0	5
2023.04.19	20:35:00	1.24453	1.24454	1.24424	1.24441	238	0	5
2023.04.19	20:40:00	1.24440	1.24460	1.24428	1.24441	256	0	5
2023.04.19	20:45:00	1.24442	1.24446	1.24415	1.24425	250	0	5
2023.04.19	20:50:00	1.24423	1.24452	1.24423	1.24446	179	0	5
2023.04.19	20:55:00	1.24445	1.24446	1.24404	1.24412	220	0	5
2023.04.19	21:00:00	1.24412	1.24462	1.24384	1.24395	525	0	5
2023.04.19	21:05:00	1.24394	1.24419	1.24387	1.24396	282	0	5
2023.04.19	21:10:00	1.24396	1.24413	1.24392	1.24402	256	0	5
2023.04.19	21:15:00	1.24402	1.24425	1.24378	1.24406	225	0	4
2023.04.19	21:20:00	1.24407	1.24422	1.24396	1.24408	366	0	4
2023.04.19	21:25:00	1.24409	1.24418	1.24397	1.24406	231	0	5
2023.04.19	21:30:00	1.24405	1.24414	1.24397	1.24405	190	0	5
2023.04.19	21:35:00	1.24404	1.24416	1.24391	1.24405	242	0	5
2023.04.19	21:40:00	1.24404	1.24414	1.24395	1.24398	193	0	5
2023.04.19	21:45:00	1.24398	1.24421	1.24390	1.24414	237	0	5
2023.04.19	21:50:00	1.24414	1.24414	1.24379	1.24393	271	0	4
2023.04.19	21:55:00	1.24393	1.24405	1.24377	1.24382	428	0	5
2023.04.19	22:00:00	1.24382	1.24394	1.24372	1.24389	286	0	5
2023.04.19	22:05:00	1.24389	1.24393	1.24377	1.24386	172	0	5
2023.04.19	22:10:00	1.24386	1.24399	1.24382	1.24391	183	0	5
2023.04.19	22:15:00	1.24390	1.24399	1.24387	1.24395	97	0	4
2023.04.19	22:20:00	1.24394	1.24404	1.24372	1.24403	191	0	5
2023.04.19	22:25:00	1.24402	1.24403	1.24381	1.24389	179	0	5
2023.04.19	22:30:00	1.24388	1.24398	1.24382	1.24384	212	0	5
2023.04.19	22:35:00	1.24383	1.24392	1.24381	1.24387	164	0	4
2023.04.19	22:40:00	1.24387	1.24398	1.24387	1.24393	251	0	5
2023.04.19	22:45:00	1.24393	1.24394	1.24379	1.24387	187	0	5
2023.04.19	22:50:00	1.24386	1.24403	1.24382	1.24395	154	0	5
2023.04.19	22:55:00	1.24395	1.24397	1.24379	1.24393	201	0	5
2023.04.19	23:00:00	1.24394	1.24394	1.24361	1.24365	118	0	5
2023.04.19	23:05:00	1.24365	1.24366	1.24351	1.24364	100	0	8
2023.04.19	23:10:00	1.24364	1.24366	1.24360	1.24364	37	0	8
2023.04.19	23:15:00	1.24364	1.24374	1.24362	1.24362	33	0	8
2023.04.19	23:20:00	1.24362	1.24364	1.24347	1.24357	70	0	6
2023.04.19	23:25:00	1.24356	1.24371	1.24354	1.24371	41	0	8
2023.04.19	23:30:00	1.24371	1.24379	1.24367	1.24377	41	0	8
2023.04.19	23:35:00	1.24377	1.24382	1.24370	1.24371	40	0	8
2023.04.19	23:40:00	1.24370	1.24382	1.24370	1.24375	58	0	8
2023.04.19	23:45:00	1.24373	1.24387	1.24371	1.24380	49	0	8
2023.04.19	23:50:00	1.24379	1.24388	1.24374	1.24375	42	0	8
2023.04.20	00:00:00	1.24384	1.24384	1.24380	1.24380	3	0	36
2023.04.20	00:05:00	1.24380	1.24397	1.24315	1.24391	14	0	101
2023.04.20	00:10:00	1.24380	1.24390	1.24380	1.24390	5	0	108
2023.04.20	00:15:00	1.24390	1.24412	1.24375	1.24395	13	0	19
2023.04.20	00:20:00	1.24394	1.24407	1.24384	1.24395	13	0	19
2023.04.20	00:25:00	1.24395	1.24403	1.24350	1.24379	18	0	8
2023.04.20	00:30:00	1.24386	1.24386	1.24362	1.24366	20	0	8
2023.04.20	00:35:00	1.24366	1.24370	1.24353	1.24365	13	0	8
2023.04.20	00:40:00	1.24353	1.24370	1.24350	1.24364	21	0	8
2023.04.20	00:45:00	1.24369	1.24369	1.24342	1.24362	17	0	8
2023.04.20	00:50:00	1.24357	1.24368	1.24357	1.24357	37	0	8
2023.04.20	00:55:00	1.24357	1.24358	1.24356	1.24356	12	0	8
2023.04.20	01:00:00	1.24357	1.24368	1.24353	1.24365	130	0	8
2023.04.20	01:05:00	1.24365	1.24373	1.24354	1.24362	26	0	8
2023.04.20	01:10:00	1.24370	1.24377	1.24361	1.24361	67	0	8
2023.04.20	01:15:00	1.24361	1.24377	1.24361	1.24373	138	0	8
2023.04.20	01:20:00	1.24372	1.24387	1.24371	1.24379	157	0	8
2023.04.20	01:25:00	1.24379	1.24395	1.24379	1.24380	83	0	8
2023.04.20	01:30:00	1.24381	1.24386	1.24378	1.24378	128	0	8
2023.04.20	01:35:00	1.24378	1.24385	1.24377	1.24382	57	0	8
2023.04.20	01:40:00	1.24382	1.24390	1.24379	1.24390	78	0	8
2023.04.20	01:45:00	1.24390	1.24390	1.24339	1.24342	240	0	8
2023.04.20	01:50:00	1.24342	1.24346	1.24334	1.24339	127	0	8
2023.04.20	01:55:00	1.24338	1.24338	1.24298	1.24299	109	0	8
2023.04.20	02:00:00	1.24298	1.24310	1.24275	1.24300	140	0	7
2023.04.20	02:05:00	1.24300	1.24306	1.24290	1.24296	87	0	7
2023.04.20	02:10:00	1.24297	1.24298	1.24284	1.24295	47	0	7
2023.04.20	02:15:00	1.24295	1.24304	1.24274	1.24279	94	0	7
2023.04.20	02:20:00	1.24279	1.24291	1.24274	1.24285	53	0	7
2023.04.20	02:25:00	1.24285	1.24285	1.24260	1.24268	80	0	7
2023.04.20	02:30:00	1.24268	1.24269	1.24245	1.24245	40	0	7
2023.04.20	02:35:00	1.24245	1.24272	1.24245	1.24259	68	0	5
2023.04.20	02:40:00	1.24258	1.24261	1.24247	1.24258	107	0	7
2023.04.20	02:45:00	1.24255	1.24271	1.24247	1.24271	80	0	7
2023.04.20	02:50:00	1.24271	1.24290	1.24268	1.24290	37	0	7
2023.04.20	02:55:00	1.24290	1.24293	1.24267	1.24277	33	0	7
2023.04.20	03:00:00	1.24278	1.24321	1.24271	1.24317	280	0	7
2023.04.20	03:05:00	1.24316	1.24337	1.24310	1.24330	120	0	7
2023.04.20	03:10:00	1.24330	1.24331	1.24301	1.24310	180	0	7
2023.04.20	03:15:00	1.24309	1.24340	1.24300	1.24337	112	0	7
2023.04.20	03:20:00	1.24339	1.24349	1.24320	1.24338	142	0	7
2023.04.20	03:25:00	1.24338	1.24348	1.24317	1.24320	203	0	7
2023.04.20	03:30:00	1.24319	1.24322	1.24290	1.24300	279	0	7
2023.04.20	03:35:00	1.24300	1.24309	1.24289	1.24298	138	0	3
2023.04.20	03:40:00	1.24298	1.24316	1.24298	1.24300	169	0	7
2023.04.20	03:45:00	1.24298	1.24312	1.24289	1.24292	191	0	7
2023.04.20	03:50:00	1.24297	1.24310	1.24278	1.24289	317	0	7
2023.04.20	03:55:00	1.24289	1.24308	1.24264	1.24270	318	0	7
2023.04.20	04:00:00	1.24270	1.24273	1.24260	1.24262	307	0	7
2023.04.20	04:05:00	1.24262	1.24266	1.24202	1.24224	318	0	7
2023.04.20	04:10:00	1.24225	1.24263	1.24225	1.24228	429	0	7
2023.04.20	04:15:00	1.24228	1.24252	1.24228	1.24241	345	0	7
2023.04.20	04:20:00	1.24242	1.24267	1.24237	1.24252	280	0	7
2023.04.20	04:25:00	1.24252	1.24282	1.24247	1.24282	230	0	7
2023.04.20	04:30:00	1.24282	1.24349	1.24272	1.24324	502	0	7
2023.04.20	04:35:00	1.24324	1.24341	1.24310	1.24315	307	0	7
2023.04.20	04:40:00	1.24314	1.24314	1.24269	1.24284	389	0	7
2023.04.20	04:45:00	1.24283	1.24311	1.24281	1.24302	239	0	7
2023.04.20	04:50:00	1.24301	1.24308	1.24279	1.24296	289	0	7
2023.04.20	04:55:00	1.24297	1.24330	1.24294	1.24310	201	0	5
2023.04.20	05:00:00	1.24309	1.24327	1.24300	1.24312	248	0	7
2023.04.20	05:05:00	1.24311	1.24318	1.24297	1.24300	285	0	7
2023.04.20	05:10:00	1.24299	1.24308	1.24287	1.24307	268	0	7
2023.04.20	05:15:00	1.24307	1.24307	1.24277	1.24291	188	0	7
2023.04.20	05:20:00	1.24291	1.24305	1.24284	1.24288	224	0	7
2023.04.20	05:25:00	1.24288	1.24292	1.24274	1.24286	231	0	7
2023.04.20	05:30:00	1.24288	1.24309	1.24279	1.24292	253	0	7
2023.04.20	05:35:00	1.24291	1.24294	1.24276	1.24282	174	0	7
2023.04.20	05:40:00	1.24283	1.24302	1.24283	1.24297	185	0	7
2023.04.20	05:45:00	1.24297	1.24300	1.24288	1.24292	139	0	7
2023.04.20	05:50:00	1.24291	1.24293	1.24249	1.24250	120	0	6
2023.04.20	05:55:00	1.24249	1.24251	1.24235	1.24249	225	0	6
2023.04.20	06:00:00	1.24248	1.24263	1.24239	1.24250	191	0	6
2023.04.20	06:05:00	1.24250	1.24253	1.24222	1.24242	98	0	5
2023.04.20	06:10:00	1.24241	1.24260	1.24241	1.24245	177	0	6
2023.04.20	06:15:00	1.24245	1.24250	1.24235	1.24235	142	0	6
2023.04.20	06:20:00	1.24235	1.24272	1.24235	1.24269	234	0	6
2023.04.20	06:25:00	1.24269	1.24286	1.24260	1.24264	147	0	6
2023.04.20	06:30:00	1.24264	1.24271	1.24252	1.24256	142	0	5
2023.04.20	06:35:00	1.24256	1.24271	1.24253	1.24271	132	0	7
2023.04.20	06:40:00	1.24271	1.24314	1.24271	1.24302	269	0	6
2023.04.20	06:45:00	1.24303	1.24310	1.24278	1.24280	161	0	7
2023.04.20	06:50:00	1.24280	1.24299	1.24277	1.24298	159	0	7
2023.04.20	06:55:00	1.24298	1.24300	1.24272	1.24285	130	0	7
2023.04.20	07:00:00	1.24285	1.24291	1.24266	1.24276	187	0	4
2023.04.20	07:05:00	1.24276	1.24282	1.24269	1.24275	276	0	4
2023.04.20	07:10:00	1.24275	1.24284	1.24271	1.24277	299	0	4
2023.04.20	07:15:00	1.24277	1.24293	1.24276	1.24292	234	0	4
2023.04.20	07:20:00	1.24292	1.24294	1.24274	1.24290	359	0	4
2023.04.20	07:25:00	1.24290	1.24293	1.24277	1.24283	116	0	4
2023.04.20	07:30:00	1.24283	1.24288	1.24279	1.24284	119	0	4
2023.04.20	07:35:00	1.24283	1.24285	1.24276	1.24280	78	0	4
2023.04.20	07:40:00	1.24280	1.24285	1.24259	1.24262	123	0	4
2023.04.20	07:45:00	1.24262	1.24272	1.24250	1.24260	114	0	4
2023.04.20	07:50:00	1.24260	1.24274	1.24250	1.24271	158	0	4
2023.04.20	07:55:00	1.24270	1.24296	1.24268	1.24295	115	0	3
2023.04.20	08:00:00	1.24296	1.24321	1.24292	1.24321	242	0	3
2023.04.20	08:05:00	1.24321	1.24322	1.24294	1.24303	134	0	4
2023.04.20	08:10:00	1.24301	1.24302	1.24272	1.24273	136	0	4
2023.04.20	08:15:00	1.24273	1.24273	1.24250	1.24253	115	0	4
2023.04.20	08:20:00	1.24251	1.24257	1.24242	1.24254	111	0	4
2023.04.20	08:25:00	1.24254	1.24262	1.24243	1.24245	110	0	4
2023.04.20	08:30:00	1.24245	1.24266	1.24240	1.24243	155	0	4
2023.04.20	08:35:00	1.24243	1.24265	1.24241	1.24264	144	0	4
2023.04.20	08:40:00	1.24265	1.24313	1.24265	1.24303	220	0	3
2023.04.20	08:45:00	1.24304	1.24337	1.24302	1.24337	143	0	3
2023.04.20	08:50:00	1.24339	1.24365	1.24337	1.24351	235	0	3
2023.04.20	08:55:00	1.24353	1.24385	1.24353	1.24365	240	0	4
2023.04.20	09:00:00	1.24365	1.24414	1.24362	1.24403	581	0	4
2023.04.20	09:05:00	1.24403	1.24490	1.24401	1.24454	761	0	4
2023.04.20	09:10:00	1.24452	1.24507	1.24452	1.24503	631	0	4
2023.04.20	09:15:00	1.24504	1.24524	1.24441	1.24451	741	0	4
2023.04.20	09:20:00	1.24451	1.24472	1.24403	1.24447	717	0	2
2023.04.20	09:25:00	1.24449	1.24466	1.24424	1.24444	603	0	4
2023.04.20	09:30:00	1.24444	1.24462	1.24415	1.24429	524	0	4
2023.04.20	09:35:00	1.24428	1.24462	1.24415	1.24434	510	0	4
2023.04.20	09:40:00	1.24432	1.24467	1.24401	1.24465	557	0	2
2023.04.20	09:45:00	1.24465	1.24475	1.24424	1.24441	534	0	4
2023.04.20	09:50:00	1.24439	1.24457	1.24421	1.24437	489	0	4
2023.04.20	09:55:00	1.24436	1.24447	1.24392	1.24393	521	0	3
2023.04.20	10:00:00	1.24393	1.24422	1.24378	1.24393	710	0	4
2023.04.20	10:05:00	1.24394	1.24413	1.24330	1.24377	737	0	4
2023.04.20	10:10:00	1.24381	1.24445	1.24350	1.24394	686	0	4
2023.04.20	10:15:00	1.24394	1.24419	1.24324	1.24358	596	0	4
2023.04.20	10:20:00	1.24358	1.24377	1.24320	1.24321	687	0	4
2023.04.20	10:25:00	1.24321	1.24331	1.24250	1.24272	597	0	3
2023.04.20	10:30:00	1.24272	1.24293	1.24232	1.24290	693	0	4
2023.04.20	10:35:00	1.24290	1.24292	1.24245	1.24272	772	0	4
2023.04.20	10:40:00	1.24272	1.24287	1.24222	1.24255	722	0	4
2023.04.20	10:45:00	1.24256	1.24271	1.24205	1.24246	793	0	2
2023.04.20	10:50:00	1.24247	1.24268	1.24211	1.24229	645	0	4
2023.04.20	10:55:00	1.24230	1.24238	1.24190	1.24214	591	0	4
2023.04.20	11:00:00	1.24215	1.24220	1.24154	1.24182	908	0	4
2023.04.20	11:05:00	1.24181	1.24301	1.24162	1.24298	765	0	3
2023.04.20	11:10:00	1.24298	1.24389	1.24297	1.24383	581	0	3
2023.04.20	11:15:00	1.24385	1.24457	1.24378	1.24430	725	0	3
2023.04.20	11:20:00	1.24430	1.24501	1.24430	1.24482	642	0	4
2023.04.20	11:25:00	1.24482	1.24519	1.24454	1.24455	656	0	3
2023.04.20	11:30:00	1.24454	1.24484	1.24424	1.24430	412	0	4
2023.04.20	11:35:00	1.24430	1.24486	1.24405	1.24418	497	0	4
2023.04.20	11:40:00	1.24418	1.24438	1.24365	1.24413	682	0	3
2023.04.20	11:45:00	1.24414	1.24437	1.24395	1.24424	628	0	3
2023.04.20	11:50:00	1.24426	1.24466	1.24396	1.24456	588	0	4
2023.04.20	11:55:00	1.24459	1.24518	1.24428	1.24431	706	0	3
2023.04.20	12:00:00	1.24431	1.24446	1.24383	1.24387	675	0	3
2023.04.20	12:05:00	1.24387	1.24413	1.24296	1.24298	602	0	4
2023.04.20	12:10:00	1.24297	1.24298	1.24223	1.24224	525	0	4
2023.04.20	12:15:00	1.24223	1.24237	1.24194	1.24236	394	0	4
2023.04.20	12:20:00	1.24235	1.24265	1.24215	1.24265	459	0	4
2023.04.20	12:25:00	1.24264	1.24268	1.24235	1.24259	423	0	4
2023.04.20	12:30:00	1.24258	1.24289	1.24230	1.24288	609	0	4
2023.04.20	12:35:00	1.24289	1.24302	1.24273	1.24277	459	0	3
2023.04.20	12:40:00	1.24276	1.24314	1.24274	1.24288	354	0	4
2023.04.20	12:45:00	1.24288	1.24334	1.24283	1.24320	374	0	4
2023.04.20	12:50:00	1.24316	1.24327	1.24303	1.24315	464	0	4
2023.04.20	12:55:00	1.24315	1.24328	1.24296	1.24303	406	0	4
2023.04.20	13:00:00	1.24303	1.24345	1.24291	1.24326	520	0	4
2023.04.20	13:05:00	1.24326	1.24350	1.24299	1.24299	409	0	4
2023.04.20	13:10:00	1.24300	1.24307	1.24270	1.24280	325	0	4
2023.04.20	13:15:00	1.24281	1.24303	1.24263	1.24265	347	0	4
2023.04.20	13:20:00	1.24264	1.24289	1.24234	1.24234	401	0	4
2023.04.20	13:25:00	1.24233	1.24283	1.24220	1.24282	347	0	4
2023.04.20	13:30:00	1.24285	1.24368	1.24285	1.24356	353	0	4
2023.04.20	13:35:00	1.24356	1.24410	1.24341	1.24394	453	0	3
2023.04.20	13:40:00	1.24395	1.24447	1.24392	1.24441	252	0	3
2023.04.20	13:45:00	1.24440	1.24448	1.24424	1.24439	344	0	3
2023.04.20	13:50:00	1.24440	1.24459	1.24423	1.24435	466	0	4
2023.04.20	13:55:00	1.24435	1.24458	1.24347	1.24356	506	0	3
2023.04.20	14:00:00	1.24349	1.24408	1.24348	1.24397	498	0	4
2023.04.20	14:05:00	1.24397	1.24427	1.24385	1.24393	321	0	4
2023.04.20	14:10:00	1.24393	1.24435	1.24389	1.24417	391	0	4
2023.04.20	14:15:00	1.24417	1.24430	1.24391	1.24419	328	0	4
2023.04.20	14:20:00	1.24419	1.24457	1.24415	1.24442	307	0	3
2023.04.20	14:25:00	1.24442	1.24454	1.24423	1.24435	242	0	3
2023.04.20	14:30:00	1.24436	1.24442	1.24407	1.24420	400	0	4
2023.04.20	14:35:00	1.24421	1.24426	1.24385	1.24388	430	0	4
2023.04.20	14:40:00	1.24387	1.24435	1.24377	1.24405	345	0	4
2023.04.20	14:45:00	1.24405	1.24408	1.24346	1.24364	420	0	4
2023.04.20	14:50:00	1.24367	1.24375	1.24286	1.24309	445	0	3
2023.04.20	14:55:00	1.24309	1.24336	1.24281	1.24288	434	0	4
2023.04.20	15:00:00	1.24292	1.24303	1.24263	1.24268	454	0	4
2023.04.20	15:05:00	1.24269	1.24281	1.24150	1.24150	532	0	4
2023.04.20	15:10:00	1.24150	1.24166	1.24106	1.24146	613	0	3
2023.04.20	15:15:00	1.24143	1.24147	1.24046	1.24110	546	0	3
2023.04.20	15:20:00	1.24107	1.24110	1.24051	1.24100	809	0	2
2023.04.20	15:25:00	1.24102	1.24141	1.24093	1.24132	494	0	1
2023.04.20	15:30:00	1.24133	1.24454	1.24130	1.24390	1581	0	1
2023.04.20	15:35:00	1.24390	1.24450	1.24336	1.24391	1181	0	3
2023.04.20	15:40:00	1.24393	1.24446	1.24356	1.24426	929	0	4
2023.04.20	15:45:00	1.24428	1.24517	1.24428	1.24474	904	0	2
2023.04.20	15:50:00	1.24472	1.24549	1.24465	1.24478	877	0	4
2023.04.20	15:55:00	1.24479	1.24607	1.24475	1.24544	878	0	4
2023.04.20	16:00:00	1.24543	1.24555	1.24452	1.24473	874	0	3
2023.04.20	16:05:00	1.24474	1.24571	1.24449	1.24541	695	0	4
2023.04.20	16:10:00	1.24541	1.24556	1.24524	1.24525	478	0	2
2023.04.20	16:15:00	1.24526	1.24526	1.24486	1.24513	532	0	4
2023.04.20	16:20:00	1.24512	1.24535	1.24471	1.24487	513	0	4
2023.04.20	16:25:00	1.24486	1.24497	1.24461	1.24478	581	0	4
2023.04.20	16:30:00	1.24478	1.24569	1.24478	1.24568	707	0	4
2023.04.20	16:35:00	1.24568	1.24619	1.24545	1.24570	622	0	4
2023.04.20	16:40:00	1.24566	1.24572	1.24517	1.24524	545	0	4
2023.04.20	16:45:00	1.24522	1.24570	1.24500	1.24558	577	0	4
2023.04.20	16:50:00	1.24558	1.24596	1.24528	1.24531	681	0	3
2023.04.20	16:55:00	1.24531	1.24556	1.24495	1.24508	566	0	4
2023.04.20	17:00:00	1.24507	1.24588	1.24488	1.24537	900	0	3
2023.04.20	17:05:00	1.24541	1.24666	1.24532	1.24627	826	0	3
2023.04.20	17:10:00	1.24627	1.24667	1.24609	1.24636	763	0	4
2023.04.20	17:15:00	1.24634	1.24654	1.24584	1.24584	590	0	4
2023.04.20	17:20:00	1.24584	1.24640	1.24571	1.24615	593	0	3
2023.04.20	17:25:00	1.24615	1.24624	1.24586	1.24592	460	0	4
2023.04.20	17:30:00	1.24592	1.24643	1.24591	1.24635	453	0	4
2023.04.20	17:35:00	1.24635	1.24677	1.24554	1.24556	592	0	3
2023.04.20	17:40:00	1.24555	1.24572	1.24531	1.24564	456	0	4
2023.04.20	17:45:00	1.24564	1.24600	1.24536	1.24586	558	0	4
2023.04.20	17:50:00	1.24585	1.24596	1.24496	1.24504	654	0	3
2023.04.20	17:55:00	1.24505	1.24576	1.24503	1.24574	710	0	4
2023.04.20	18:00:00	1.24575	1.24578	1.24524	1.24536	766	0	4
2023.04.20	18:05:00	1.24536	1.24543	1.24484	1.24527	624	0	3
2023.04.20	18:10:00	1.24528	1.24538	1.24488	1.24499	587	0	4
2023.04.20	18:15:00	1.24499	1.24501	1.24449	1.24459	513	0	3
2023.04.20	18:20:00	1.24458	1.24494	1.24446	1.24493	357	0	4
2023.04.20	18:25:00	1.24493	1.24509	1.24473	1.24506	318	0	4
2023.04.20	18:30:00	1.24506	1.24518	1.24491	1.24515	514	0	4
2023.04.20	18:35:00	1.24516	1.24528	1.24476	1.24492	536	0	4
2023.04.20	18:40:00	1.24492	1.24510	1.24484	1.24499	509	0	4
2023.04.20	18:45:00	1.24499	1.24520	1.24484	1.24519	400	0	3
2023.04.20	18:50:00	1.24518	1.24572	1.24508	1.24569	326	0	3
2023.04.20	18:55:00	1.24570	1.24570	1.24463	1.24468	509	0	3
2023.04.20	19:00:00	1.24468	1.24509	1.24468	1.24499	491	0	3
2023.04.20	19:05:00	1.24498	1.24506	1.24472	1.24488	480	0	4
2023.04.20	19:10:00	1.24487	1.24509	1.24462	1.24484	378	0	4
2023.04.20	19:15:00	1.24484	1.24487	1.24451	1.24463	334	0	4
2023.04.20	19:20:00	1.24463	1.24476	1.24446	1.24465	347	0	4
2023.04.20	19:25:00	1.24459	1.24479	1.24445	1.24461	401	0	4
2023.04.20	19:30:00	1.24461	1.24469	1.24445	1.24447	358	0	4
2023.04.20	19:35:00	1.24448	1.24463	1.24416	1.24424	284	0	4
2023.04.20	19:40:00	1.24425	1.24447	1.24414	1.24433	248	0	4
2023.04.20	19:45:00	1.24433	1.24457	1.24424	1.24453	282	0	4
2023.04.20	19:50:00	1.24454	1.24458	1.24434	1.24449	211	0	4
2023.04.20	19:55:00	1.24450	1.24497	1.24445	1.24489	319	0	4
2023.04.20	20:00:00	1.24491	1.24496	1.24474	1.24479	291	0	4
2023.04.20	20:05:00	1.24480	1.24510	1.24474	1.24503	229	0	5
2023.04.20	20:10:00	1.24502	1.24518	1.24501	1.24515	257	0	4
2023.04.20	20:15:00	1.24515	1.24515	1.24482	1.24483	207	0	5
2023.04.20	20:20:00	1.24483	1.24489	1.24464	1.24465	178	0	5
2023.04.20	20:25:00	1.24465	1.24466	1.24441	1.24444	122	0	5
2023.04.20	20:30:00	1.24445	1.24466	1.24441	1.24464	203	0	4
2023.04.20	20:35:00	1.24464	1.24466	1.24431	1.24443	173	0	5
2023.04.20	20:40:00	1.24443	1.24444	1.24390	1.24391	228	0	5
2023.04.20	20:45:00	1.24390	1.24437	1.24368	1.24436	202	0	5
2023.04.20	20:50:00	1.24436	1.24464	1.24432	1.24453	189	0	5
2023.04.20	20:55:00	1.24453	1.24504	1.24446	1.24500	260	0	5
2023.04.20	21:00:00	1.24500	1.24516	1.24480	1.24507	383	0	5
2023.04.20	21:05:00	1.24506	1.24508	1.24477	1.24495	217	0	5
2023.04.20	21:10:00	1.24495	1.24518	1.24494	1.24515	143	0	5
2023.04.20	21:15:00	1.24515	1.24526	1.24456	1.24464	203	0	5
2023.04.20	21:20:00	1.24463	1.24464	1.24439	1.24456	209	0	5
2023.04.20	21:25:00	1.24456	1.24464	1.24433	1.24433	150	0	5
2023.04.20	21:30:00	1.24433	1.24436	1.24403	1.24404	222	0	5
2023.04.20	21:35:00	1.24404	1.24406	1.24380	1.24385	220	0	5
2023.04.20	21:40:00	1.24385	1.24385	1.24343	1.24353	296	0	5
2023.04.20	21:45:00	1.24353	1.24363	1.24343	1.24349	271	0	5
2023.04.20	21:50:00	1.24346	1.24356	1.24317	1.24339	238	0	5
2023.04.20	21:55:00	1.24338	1.24399	1.24336	1.24397	360	0	5
2023.04.20	22:00:00	1.24396	1.24420	1.24384	1.24409	426	0	4
2023.04.20	22:05:00	1.24408	1.24409	1.24360	1.24361	329	0	4
2023.04.20	22:10:00	1.24361	1.24362	1.24311	1.24314	434	0	5
2023.04.20	22:15:00	1.24313	1.24322	1.24301	1.24319	372	0	5
2023.04.20	22:20:00	1.24318	1.24327	1.24293	1.24314	311	0	5
2023.04.20	22:25:00	1.24314	1.24328	1.24308	1.24314	191	0	5
2023.04.20	22:30:00	1.24314	1.24324	1.24299	1.24306	253	0	4
2023.04.20	22:35:00	1.24304	1.24328	1.24294	1.24326	208	0	5
2023.04.20	22:40:00	1.24327	1.24332	1.24303	1.24305	303	0	5
2023.04.20	22:45:00	1.24307	1.24324	1.24305	1.24323	167	0	5
2023.04.20	22:50:00	1.24319	1.24365	1.24316	1.24357	240	0	5
2023.04.20	22:55:00	1.24357	1.24377	1.24350	1.24374	460	0	5
2023.04.20	23:00:00	1.24373	1.24387	1.24355	1.24380	176	0	5
2023.04.20	23:05:00	1.24379	1.24386	1.24372	1.24373	75	0	8
2023.04.20	23:10:00	1.24373	1.24397	1.24372	1.24386	119	0	8
2023.04.20	23:15:00	1.24387	1.24398	1.24384	1.24398	66	0	4
2023.04.20	23:20:00	1.24396	1.24414	1.24396	1.24413	40	0	8
2023.04.20	23:25:00	1.24415	1.24426	1.24406	1.24424	79	0	8
2023.04.20	23:30:00	1.24425	1.24426	1.24409	1.24424	50	0	8
2023.04.20	23:35:00	1.24424	1.24434	1.24404	1.24405	85	0	8
2023.04.20	23:40:00	1.24404	1.24417	1.24402	1.24417	76	0	8
2023.04.20	23:45:00	1.24416	1.24421	1.24412	1.24416	53	0	8
2023.04.20	23:50:00	1.24416	1.24434	1.24413	1.24432	51	0	8
2023.04.21	00:00:00	1.24414	1.24414	1.24343	1.24355	8	0	33
2023.04.21	00:05:00	1.24355	1.24355	1.24342	1.24355	6	0	81
2023.04.21	00:10:00	1.24355	1.24358	1.24355	1.24358	6	0	78
2023.04.21	00:15:00	1.24394	1.24405	1.24368	1.24368	27	0	8
